school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,grade_improvement,avg_G1_G2,weighted_grade,grade_volatility,study_intensity,parent_education_avg,high_achiever,struggling,support_score,alcohol_risk
GP,F,18,U,LE3,T,2,2,at_home,services,course,mother,1,2,1,0,1,0,0,0,1,1,1,5,3,1,1,1,5,16,9,8,10,1,8.5,8.299999999999999,1.0,0.5882352941176471,2.0,0,0,1,0
GP,F,18,U,GT3,T,3,3,other,other,course,mother,2,1,1,0,0,0,0,1,0,1,0,4,1,1,1,1,3,14,8,7,7,-1,7.5,7.299999999999999,0.5773502691896258,0.3333333333333333,3.0,0,1,0,0
GP,M,18,U,GT3,T,2,2,other,at_home,course,other,1,1,1,0,1,0,1,0,0,1,1,4,4,3,2,2,1,26,7,8,8,1,7.5,7.699999999999999,0.5773502691896258,0.18518518518518517,2.0,0,1,1,1
GP,M,17,U,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,0,1,0,1,0,1,1,0,4,2,1,1,2,5,6,10,8,9,-1,9.0,8.6,1.0,0.7142857142857143,4.0,0,1,1,0
GP,F,17,U,GT3,T,3,2,other,other,course,father,1,2,0,0,0,0,1,1,1,0,0,5,4,2,1,1,3,4,14,14,15,1,14.0,14.0,0.5773502691896257,2.0,2.5,1,0,0,0
GP,F,17,U,LE3,T,1,1,at_home,at_home,course,mother,1,3,0,0,1,0,1,1,1,1,1,4,3,2,1,2,4,10,11,10,10,-1,10.5,10.3,0.5773502691896257,1.3636363636363635,1.0,0,0,1,0
GP,F,16,U,GT3,T,1,2,other,other,course,mother,1,1,0,0,0,0,0,1,0,1,0,5,3,5,1,2,5,4,12,11,11,-1,11.5,11.299999999999999,0.5773502691896257,1.0,1.5,0,0,0,0
GP,F,17,R,GT3,T,2,1,at_home,services,course,mother,3,2,0,0,0,0,1,1,1,0,0,2,1,1,1,1,3,2,13,13,13,0,13.0,13.0,0.0,3.3333333333333335,1.5,0,0,0,0
GP,F,17,R,LE3,A,1,4,other,other,course,other,4,1,1,0,1,0,0,1,1,1,0,5,5,4,1,1,5,14,9,9,8,-1,9.0,9.0,0.5773502691896257,0.3333333333333333,2.5,0,1,1,0
GP,M,18,U,GT3,T,2,2,other,services,reputation,father,1,2,0,0,0,0,0,1,0,1,0,5,5,4,3,5,2,16,8,7,8,0,7.5,7.299999999999999,0.5773502691896258,0.5882352941176471,2.0,0,1,0,1
GP,F,17,U,LE3,A,2,2,other,other,home,mother,1,1,1,0,1,0,0,0,0,1,0,3,1,2,1,1,1,8,11,9,10,-1,10.0,9.6,1.0,0.5555555555555556,2.0,0,0,1,0
GP,F,17,R,LE3,T,1,1,at_home,other,course,mother,2,3,0,0,0,0,1,1,1,1,0,4,3,3,1,3,5,4,15,14,15,0,14.5,14.299999999999999,0.5773502691896257,3.0,1.0,1,0,0,1
GP,F,17,U,LE3,A,4,2,teacher,other,course,mother,1,2,0,0,1,0,1,1,1,0,0,4,3,2,1,1,4,4,15,14,14,-1,14.5,14.299999999999999,0.5773502691896257,2.0,3.0,0,0,1,0
GP,M,17,U,LE3,T,4,3,health,other,course,mother,2,2,0,0,0,0,1,1,1,1,1,2,5,5,1,4,5,8,15,15,15,0,15.0,15.0,0.0,1.1111111111111112,3.5,1,0,0,1
GP,M,17,R,LE3,A,4,4,teacher,other,course,mother,2,2,0,0,1,0,0,1,1,1,0,3,3,3,2,3,4,0,12,12,12,0,12.0,11.999999999999998,0.0,10.0,4.0,0,0,1,1
GP,M,16,U,LE3,T,4,3,teacher,other,course,mother,1,1,0,0,0,0,1,0,1,1,0,5,4,5,1,1,3,7,14,14,15,1,14.0,14.0,0.5773502691896257,0.625,3.5,1,0,0,0
GP,M,16,U,GT3,T,4,4,services,services,course,mother,1,1,0,0,0,1,1,1,1,1,0,5,3,2,1,2,5,4,14,15,15,1,14.5,14.7,0.5773502691896257,1.0,4.0,1,0,1,0
GP,F,17,U,GT3,T,4,4,teacher,services,course,mother,1,2,0,0,1,1,0,1,1,1,1,5,3,1,1,4,5,2,11,11,12,1,11.0,11.0,0.5773502691896257,3.3333333333333335,4.0,0,0,2,1
GP,M,17,R,GT3,T,1,1,other,other,home,father,2,3,0,0,0,0,0,0,1,1,1,4,3,3,1,1,1,2,13,14,15,2,13.5,13.7,1.0,5.0,1.0,1,0,0,0
GP,F,17,U,GT3,T,3,3,services,other,home,mother,2,3,0,0,1,0,0,1,1,1,1,4,2,2,2,3,5,10,11,11,11,0,11.0,11.0,0.0,1.3636363636363635,3.0,0,0,1,1
GP,F,17,U,GT3,T,1,1,at_home,other,course,mother,1,2,0,1,0,0,0,0,1,0,1,4,3,2,1,1,4,10,10,9,10,0,9.5,9.3,0.5773502691896257,0.9090909090909091,1.0,0,0,1,0
GP,F,18,U,GT3,T,2,1,other,other,course,other,2,3,0,0,1,0,0,0,1,1,1,4,4,4,1,1,3,10,12,10,11,-1,11.0,10.6,1.0,1.3636363636363635,1.5,0,0,1,0
GP,M,16,U,GT3,T,2,1,other,other,course,mother,3,1,0,0,0,0,0,1,1,1,0,4,3,3,1,1,4,7,15,16,16,1,15.5,15.7,0.5773502691896257,0.625,1.5,1,0,0,0
GP,F,17,U,GT3,T,1,1,other,services,course,father,1,2,0,0,1,0,0,1,1,0,0,4,3,4,1,2,5,4,11,10,11,0,10.5,10.3,0.5773502691896257,2.0,1.0,0,0,1,0
GP,M,17,U,GT3,T,2,3,other,other,course,father,2,1,0,0,0,0,0,1,1,1,0,5,2,2,1,1,2,2,9,12,13,4,10.5,11.099999999999998,2.081665999466133,1.6666666666666667,2.5,0,0,0,0
GP,M,22,U,GT3,T,3,1,services,services,other,mother,1,1,3,0,0,0,0,0,0,1,1,5,4,5,5,5,1,12,7,8,5,-2,7.5,7.699999999999999,1.5275252316519465,0.38461538461538464,2.0,0,1,0,1
GP,M,18,R,LE3,T,3,3,other,services,course,mother,1,2,0,0,1,0,0,1,1,1,1,4,3,3,1,3,5,8,10,9,10,0,9.5,9.3,0.5773502691896257,1.1111111111111112,3.0,0,0,1,1
GP,M,16,U,GT3,T,0,2,other,other,other,mother,1,1,0,0,0,0,0,0,1,1,0,4,3,2,2,4,5,0,11,12,11,0,11.5,11.7,0.5773502691896257,5.0,1.0,0,0,0,1
GP,M,18,U,GT3,T,3,2,services,other,course,mother,2,1,0,0,0,0,0,1,0,1,0,4,4,5,2,4,5,8,7,8,7,0,7.5,7.699999999999999,0.5773502691896258,0.5555555555555556,2.5,0,1,0,1
GP,M,16,U,GT3,T,3,3,at_home,other,reputation,other,3,2,1,1,1,0,0,0,1,1,0,5,3,3,1,3,2,4,9,11,10,1,10.0,10.399999999999999,1.0,2.0,3.0,0,0,2,1
GP,M,18,U,GT3,T,2,1,services,services,other,mother,1,1,2,0,0,0,0,0,0,1,0,3,2,5,2,5,5,4,7,8,6,-1,7.5,7.699999999999999,1.0,1.0,1.5,0,1,0,1
GP,M,16,R,GT3,T,2,1,other,other,course,mother,2,1,0,0,0,0,1,0,1,0,0,3,3,2,1,3,3,2,14,13,12,-2,13.5,13.3,1.0,1.6666666666666667,1.5,0,0,0,1
GP,M,17,R,GT3,T,2,1,other,other,course,mother,1,1,0,0,0,0,0,0,1,1,0,4,4,2,2,4,5,0,12,12,13,1,12.0,11.999999999999998,0.5773502691896257,5.0,1.5,0,0,0,1
GP,M,17,U,LE3,T,1,1,health,other,course,mother,2,1,1,0,1,0,1,1,1,1,0,4,4,4,1,2,5,0,9,10,10,1,9.5,9.7,0.5773502691896257,5.0,1.0,0,0,1,0
GP,F,18,U,LE3,A,2,1,other,other,course,mother,1,2,0,0,1,0,0,0,1,1,1,4,3,4,1,3,5,2,12,12,13,1,12.0,11.999999999999998,0.5773502691896257,3.3333333333333335,1.5,0,0,1,1
GP,F,17,U,LE3,T,4,2,teacher,services,reputation,mother,1,4,0,0,1,0,1,1,1,1,0,4,2,3,1,1,4,2,14,15,17,3,14.5,14.7,1.5275252316519468,6.666666666666667,3.0,1,0,1,0
GP,F,19,U,GT3,T,2,2,services,services,home,mother,1,2,0,0,1,0,0,1,1,1,0,4,3,3,1,1,5,0,10,10,11,1,10.0,10.0,0.5773502691896257,10.0,2.0,0,0,1,0
GP,M,18,U,LE3,T,2,1,services,other,course,mother,3,2,1,0,0,0,1,0,0,1,0,4,4,5,4,4,5,4,11,10,11,0,10.5,10.3,0.5773502691896257,2.0,1.5,0,0,0,1
GP,F,17,R,GT3,T,4,2,other,other,course,mother,1,3,0,0,1,0,1,1,1,1,0,4,3,4,1,3,5,2,11,12,14,3,11.5,11.7,1.5275252316519468,5.0,3.0,0,0,1,1
GP,F,18,U,LE3,T,1,1,other,at_home,home,mother,1,3,0,0,1,0,0,0,1,0,0,4,4,3,2,3,3,4,11,12,14,3,11.5,11.7,1.5275252316519468,3.0,1.0,0,0,1,1
GP,F,18,R,GT3,T,2,2,other,other,home,mother,1,2,0,1,0,0,0,1,1,0,0,3,2,3,1,1,5,4,11,11,13,2,11.0,11.0,1.1547005383792517,2.0,2.0,0,0,1,0
GP,M,19,U,LE3,A,4,3,services,at_home,reputation,mother,1,2,0,0,1,0,0,1,1,1,0,4,3,1,1,1,1,4,11,13,14,3,12.0,12.399999999999999,1.5275252316519468,2.0,3.5,0,0,1,0
GP,M,18,U,GT3,T,2,1,other,other,home,mother,1,2,0,0,0,0,1,1,1,1,0,5,2,4,1,2,4,2,16,16,16,0,16.0,16.0,0.0,3.3333333333333335,1.5,1,0,0,0
GP,M,17,R,GT3,T,2,2,other,services,other,mother,2,1,0,0,0,0,0,0,0,0,0,5,2,2,1,1,4,0,9,10,10,1,9.5,9.7,0.5773502691896257,5.0,2.0,0,0,0,0
GP,F,17,U,LE3,T,2,2,services,services,course,father,1,4,0,0,0,0,1,1,1,1,1,3,4,1,1,1,2,2,10,11,12,2,10.5,10.7,1.0,6.666666666666667,2.0,0,0,0,0
GP,F,20,R,GT3,T,2,1,other,other,course,other,2,2,0,0,1,1,1,1,0,1,1,1,2,3,1,2,2,8,10,12,12,2,11.0,11.399999999999999,1.1547005383792517,1.1111111111111112,1.5,0,0,2,0
GP,F,18,U,GT3,T,4,3,services,other,home,father,1,2,0,0,1,0,0,1,1,1,1,3,1,2,1,3,2,2,15,15,15,0,15.0,15.0,0.0,3.3333333333333335,3.5,1,0,1,1
GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1,2,0,0,1,0,0,0,1,1,0,4,3,2,1,1,3,2,10,10,11,1,10.0,10.0,0.5773502691896257,3.3333333333333335,3.5,0,0,1,0
GP,M,18,R,GT3,T,3,2,other,other,course,mother,1,3,0,0,0,0,1,0,1,0,0,5,3,2,1,1,3,2,10,11,12,2,10.5,10.7,1.0,5.0,2.5,0,0,0,0
GP,F,17,U,GT3,T,3,3,other,other,home,mother,1,3,0,0,0,0,1,0,1,0,0,3,2,3,1,1,4,2,15,12,13,-2,13.5,12.899999999999999,1.5275252316519468,5.0,3.0,0,0,0,0
GP,F,18,U,GT3,T,2,2,at_home,services,home,mother,1,3,0,0,1,0,1,1,1,1,1,4,3,3,1,1,3,0,11,12,13,2,11.5,11.7,1.0,15.0,2.0,0,0,1,0
GP,M,17,U,GT3,T,2,2,other,other,home,father,2,1,0,0,0,0,0,1,0,1,0,4,4,4,2,3,4,8,8,8,9,1,8.0,8.0,0.5773502691896257,0.5555555555555556,2.0,0,1,0,1
GP,M,18,R,LE3,A,3,4,other,other,reputation,mother,2,2,0,0,1,0,1,1,1,1,0,4,2,5,3,4,1,6,15,16,16,1,15.5,15.7,0.5773502691896257,1.4285714285714286,3.5,1,0,1,1
GP,M,17,U,GT3,T,3,1,services,other,other,mother,1,2,0,0,0,0,1,1,1,1,1,5,4,4,3,4,5,0,11,11,14,3,11.0,11.0,1.7320508075688772,10.0,2.0,0,0,0,1
GP,F,18,R,GT3,T,4,4,teacher,other,reputation,mother,2,2,0,0,0,0,1,1,1,1,0,4,3,4,2,2,4,8,10,11,12,2,10.5,10.7,1.0,1.1111111111111112,4.0,0,0,0,1
GP,M,18,U,GT3,T,4,2,health,other,reputation,father,1,2,0,0,1,0,1,1,1,1,1,5,4,5,1,3,5,4,10,12,14,4,11.0,11.399999999999999,2.0,2.0,3.0,0,0,1,1
GP,F,18,R,GT3,T,2,1,other,other,reputation,mother,2,2,0,0,1,0,0,1,0,1,1,4,3,5,1,2,3,12,8,9,10,2,8.5,8.7,1.0,0.7692307692307693,1.5,0,0,1,0
GP,F,19,U,GT3,T,3,3,other,services,home,other,1,2,0,0,1,0,1,1,1,1,0,4,3,5,3,3,5,16,11,12,12,1,11.5,11.7,0.5773502691896257,0.5882352941176471,3.0,0,0,1,1
GP,F,18,U,GT3,T,2,3,other,services,reputation,father,1,4,0,0,1,0,1,1,1,1,1,4,5,5,1,3,2,10,16,16,16,0,16.0,16.0,0.0,1.8181818181818181,2.5,1,0,1,1
GP,F,18,U,LE3,T,1,1,other,other,home,mother,2,2,0,0,1,0,0,0,1,0,0,4,4,3,1,1,3,2,13,13,13,0,13.0,13.0,0.0,3.3333333333333335,1.0,0,0,1,0
GP,M,17,R,GT3,T,1,2,at_home,at_home,home,mother,1,2,0,0,1,0,1,0,1,0,1,3,5,2,2,2,1,2,16,17,18,2,16.5,16.7,1.0,3.3333333333333335,1.5,1,0,1,1
GP,F,18,U,GT3,T,2,1,other,other,home,mother,1,2,0,0,1,0,0,1,1,1,1,4,2,5,1,2,1,8,14,14,15,1,14.0,14.0,0.5773502691896257,1.1111111111111112,1.5,1,0,1,0
GP,F,17,U,GT3,T,2,4,at_home,health,reputation,mother,2,2,0,0,1,0,0,1,1,1,1,4,3,3,1,1,1,6,15,16,16,1,15.5,15.7,0.5773502691896257,1.4285714285714286,3.0,1,0,1,0
GP,F,17,U,LE3,T,2,2,services,other,course,mother,2,2,0,1,1,0,0,1,1,1,1,4,4,4,2,3,5,6,12,12,12,0,12.0,11.999999999999998,0.0,1.4285714285714286,2.0,0,0,2,1
GP,F,18,R,GT3,A,3,2,other,services,home,mother,2,2,0,0,0,0,0,0,0,1,1,4,1,1,1,1,5,15,12,9,10,-2,10.5,9.899999999999999,1.5275252316519468,0.625,2.5,0,0,0,0
GP,M,18,U,GT3,T,4,4,teacher,services,home,mother,2,1,0,0,0,0,1,1,1,1,0,3,2,4,1,4,3,6,11,12,12,1,11.5,11.7,0.5773502691896257,0.7142857142857143,4.0,0,0,0,1
GP,F,18,U,GT3,T,4,4,health,health,reputation,father,1,2,1,1,1,0,1,1,1,1,1,2,4,4,1,1,4,2,14,12,13,-1,13.0,12.599999999999998,1.0,3.3333333333333335,4.0,0,0,2,0
GP,F,17,U,GT3,T,2,2,other,services,reputation,father,3,3,0,0,1,0,0,1,1,1,1,4,2,3,1,1,1,8,13,15,15,2,14.0,14.4,1.1547005383792517,1.6666666666666667,2.0,1,0,1,0
GP,F,19,R,GT3,T,3,2,services,services,reputation,father,1,2,1,1,1,0,0,1,0,1,0,3,3,3,4,3,3,0,9,8,10,1,8.5,8.299999999999999,1.0,10.0,2.5,0,0,2,1
GP,M,18,U,LE3,T,4,3,teacher,services,course,mother,2,1,0,0,0,0,1,1,1,1,0,4,2,3,1,2,1,0,10,10,10,0,10.0,10.0,0.0,5.0,3.5,0,0,0,0
GP,M,18,U,GT3,T,1,2,at_home,other,home,other,2,1,0,0,0,0,0,0,0,1,0,3,4,4,2,4,4,10,10,10,11,1,10.0,10.0,0.5773502691896257,0.45454545454545453,1.5,0,0,0,1
GP,M,17,U,LE3,A,4,1,services,other,home,mother,2,1,0,0,0,0,1,1,1,1,1,4,5,4,2,4,5,22,11,11,10,-1,11.0,11.0,0.5773502691896257,0.21739130434782608,2.5,0,0,0,1
GP,M,17,U,LE3,A,3,2,teacher,services,home,mother,1,1,0,0,0,0,0,1,1,1,0,4,4,4,3,4,3,18,13,13,13,0,13.0,13.0,0.0,0.2631578947368421,2.5,0,0,0,1
GP,F,18,R,LE3,T,1,1,at_home,other,reputation,mother,2,4,0,0,1,0,1,1,1,0,0,5,2,2,1,1,3,2,17,17,18,1,17.0,17.0,0.5773502691896258,6.666666666666667,1.0,1,0,1,0
GP,F,18,U,GT3,T,1,1,other,other,home,mother,2,2,0,1,0,0,1,1,1,1,0,5,4,4,1,1,4,0,12,13,13,1,12.5,12.7,0.5773502691896257,10.0,1.0,0,0,1,0
GP,F,17,U,GT3,T,2,2,other,other,course,mother,1,2,0,0,1,0,0,0,1,1,0,5,4,5,1,2,5,12,12,12,14,2,12.0,11.999999999999998,1.1547005383792517,0.7692307692307693,2.0,0,0,1,0
GP,F,18,U,GT3,T,2,1,other,other,reputation,mother,2,2,0,0,0,0,1,1,1,1,1,4,3,1,1,1,5,10,12,13,14,2,12.5,12.7,1.0,0.9090909090909091,1.5,0,0,0,0
GP,M,17,U,GT3,T,1,1,other,other,reputation,father,1,2,0,0,0,0,0,0,1,1,0,4,3,3,1,2,4,0,12,12,12,0,12.0,11.999999999999998,0.0,10.0,1.0,0,0,0,0
GP,F,18,U,GT3,T,2,2,at_home,at_home,other,mother,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,2,2,0,18,18,18,0,18.0,18.0,0.0,15.0,2.0,1,0,1,0
GP,F,17,U,GT3,T,1,1,services,teacher,reputation,mother,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,1,3,0,13,13,14,1,13.0,13.0,0.5773502691896257,15.0,1.0,0,0,1,0
GP,M,18,U,GT3,T,2,1,services,services,reputation,mother,1,3,0,0,0,0,1,1,1,1,0,4,2,4,1,3,2,0,14,15,15,1,14.5,14.7,0.5773502691896257,15.0,1.5,1,0,0,1
GP,M,18,U,LE3,A,4,4,teacher,teacher,reputation,mother,1,2,0,0,1,0,1,1,1,1,0,5,4,3,1,1,2,0,17,17,17,0,17.0,17.0,0.0,10.0,4.0,1,0,1,0
GP,M,18,U,GT3,T,4,2,teacher,other,home,mother,1,2,0,0,1,0,1,1,1,1,1,4,3,2,1,4,5,2,15,16,16,1,15.5,15.7,0.5773502691896257,3.3333333333333335,3.0,1,0,1,1
GP,F,17,U,GT3,T,4,3,health,services,reputation,mother,1,3,0,0,1,0,0,1,1,1,0,4,2,2,1,2,3,0,17,18,18,1,17.5,17.7,0.5773502691896258,15.0,3.5,1,0,1,0
GP,F,17,R,LE3,T,3,1,services,other,reputation,mother,2,4,0,0,1,0,0,1,1,0,0,3,1,2,1,1,3,0,18,19,19,1,18.5,18.7,0.5773502691896258,20.0,2.0,1,0,1,0
GP,M,18,R,LE3,T,3,2,services,other,reputation,mother,2,3,0,0,1,0,1,1,1,1,0,5,4,2,1,1,4,0,14,15,15,1,14.5,14.7,0.5773502691896257,15.0,2.5,1,0,1,0
GP,M,17,U,GT3,T,3,3,health,other,home,mother,1,1,0,0,1,0,0,1,1,1,0,4,4,3,1,3,5,0,14,15,15,1,14.5,14.7,0.5773502691896257,5.0,3.0,1,0,1,1
GP,F,19,U,GT3,T,4,4,health,other,reputation,other,2,2,0,0,1,0,1,1,1,1,0,2,3,4,2,3,2,2,14,13,13,-1,13.5,13.3,0.5773502691896257,3.3333333333333335,4.0,0,0,1,1
GP,F,18,U,LE3,T,4,3,other,other,home,other,2,2,0,0,1,0,0,1,1,1,1,4,4,5,1,2,2,0,13,14,14,1,13.5,13.7,0.5773502691896257,10.0,3.5,0,0,1,0
GP,F,18,U,GT3,T,4,3,other,other,reputation,father,1,4,0,0,1,0,0,1,1,1,0,4,3,3,1,1,3,0,16,17,17,1,16.5,16.7,0.5773502691896258,20.0,3.5,1,0,1,0
GP,M,18,U,LE3,T,4,4,teacher,teacher,home,mother,1,1,0,0,1,0,0,1,1,1,1,1,4,2,2,2,1,0,18,18,17,-1,18.0,18.0,0.5773502691896258,5.0,4.0,1,0,1,1
GP,F,18,U,LE3,A,4,4,health,other,home,mother,1,2,0,0,1,1,0,1,1,1,1,4,2,4,1,1,4,0,14,15,15,1,14.5,14.7,0.5773502691896257,10.0,4.0,1,0,2,0
GP,M,17,U,LE3,T,4,4,other,teacher,home,father,2,1,0,0,0,0,0,1,1,1,0,4,1,1,2,2,5,0,12,13,13,1,12.5,12.7,0.5773502691896257,5.0,4.0,0,0,0,1
GP,F,17,R,GT3,T,4,4,services,services,reputation,mother,2,3,0,0,1,0,1,1,1,1,0,5,3,4,1,1,5,0,7,7,8,1,7.0,7.0,0.5773502691896258,15.0,4.0,0,1,1,0
GP,F,17,U,GT3,T,4,2,other,other,reputation,mother,2,3,0,0,1,0,0,1,1,1,0,4,3,3,1,1,3,0,16,16,16,0,16.0,16.0,0.0,15.0,3.0,1,0,1,0
GP,F,17,U,GT3,T,3,2,health,health,reputation,father,1,4,0,0,1,0,1,0,1,1,0,5,2,2,1,2,5,0,18,18,18,0,18.0,18.0,0.0,20.0,2.5,1,0,1,0
GP,M,19,R,LE3,T,2,1,at_home,services,course,mother,2,3,1,0,0,0,1,1,1,1,1,4,3,1,1,1,5,0,9,10,11,2,9.5,9.7,1.0,15.0,1.5,0,0,0,0
GP,M,20,U,GT3,A,3,2,services,other,course,other,1,1,2,0,0,0,1,1,1,0,0,5,5,3,1,1,5,0,14,15,15,1,14.5,14.7,0.5773502691896257,5.0,2.5,1,0,0,0
GP,M,19,R,GT3,T,3,3,other,services,reputation,father,1,2,0,0,0,0,1,1,1,0,1,4,5,3,1,2,5,0,10,10,11,1,10.0,10.0,0.5773502691896257,10.0,3.0,0,0,0,0
GP,F,18,U,GT3,T,1,4,other,teacher,home,mother,1,2,0,1,1,0,0,0,1,0,1,3,4,4,1,2,5,2,10,10,11,1,10.0,10.0,0.5773502691896257,3.3333333333333335,2.5,0,0,2,0
GP,F,18,U,GT3,T,2,1,services,other,course,mother,2,2,0,0,1,0,1,1,1,1,0,5,3,3,1,2,1,2,12,12,15,3,12.0,11.999999999999998,1.7320508075688772,3.3333333333333335,1.5,1,0,1,0
GP,F,17,U,GT3,T,2,3,other,other,course,father,2,2,0,0,0,0,1,1,1,1,1,4,2,1,1,1,3,2,11,12,14,3,11.5,11.7,1.5275252316519468,3.3333333333333335,2.5,0,0,0,0
GP,F,17,R,GT3,T,4,4,teacher,teacher,course,mother,1,1,0,0,0,0,1,1,1,1,0,4,4,4,1,1,5,2,15,16,17,2,15.5,15.7,1.0,1.6666666666666667,4.0,1,0,0,0
GP,F,18,U,GT3,T,4,3,other,other,course,mother,1,3,0,0,1,0,1,1,1,1,1,4,3,4,1,1,5,2,14,15,17,3,14.5,14.7,1.5275252316519468,5.0,3.5,1,0,1,0
GP,F,18,U,LE3,T,4,3,health,services,course,mother,2,1,0,0,1,0,0,1,1,1,0,3,2,4,1,4,1,8,12,12,15,3,12.0,11.999999999999998,1.7320508075688772,0.5555555555555556,3.5,1,0,1,1
GP,F,17,R,GT3,T,3,4,at_home,services,course,father,1,3,0,0,1,0,1,0,1,1,0,4,3,4,2,5,5,2,15,15,17,2,15.0,15.0,1.1547005383792517,5.0,3.5,1,0,1,1
GP,F,18,U,GT3,T,3,3,at_home,other,course,father,1,2,0,0,1,0,0,1,1,1,0,4,1,4,1,1,3,8,11,12,14,3,11.5,11.7,1.5275252316519468,1.1111111111111112,3.0,0,0,1,0
GP,M,19,U,GT3,T,4,2,health,other,course,mother,2,2,0,0,1,0,1,1,1,1,1,5,4,4,1,1,1,9,11,10,10,-1,10.5,10.3,0.5773502691896257,1.0,3.0,0,0,1,0
GP,F,18,U,GT3,T,4,4,teacher,other,course,mother,1,2,0,0,1,0,0,1,1,1,0,4,4,4,3,3,5,0,12,11,13,1,11.5,11.299999999999999,1.0,10.0,4.0,0,0,1,1
GP,F,18,U,GT3,T,3,4,other,other,course,mother,1,1,0,0,1,0,1,1,1,1,1,5,4,4,1,1,1,4,11,12,14,3,11.5,11.7,1.5275252316519468,1.0,3.5,0,0,1,0
GP,F,17,U,GT3,T,4,4,health,health,course,mother,1,1,0,0,0,0,1,1,1,1,0,5,3,4,1,2,5,2,14,15,17,3,14.5,14.7,1.5275252316519468,1.6666666666666667,4.0,1,0,0,0
GP,F,17,U,GT3,A,4,3,services,services,course,mother,1,2,0,0,1,0,0,1,1,1,1,5,2,2,1,2,5,14,15,14,17,2,14.5,14.299999999999999,1.5275252316519468,0.6666666666666666,3.5,1,0,1,0
GP,F,17,U,LE3,A,3,3,services,other,home,mother,1,2,0,1,1,0,0,1,1,1,0,5,3,3,1,1,5,0,12,12,13,1,12.0,11.999999999999998,0.5773502691896257,10.0,3.0,0,0,2,0
GP,F,17,U,LE3,T,2,1,other,other,home,father,1,2,0,0,0,0,1,1,1,1,0,4,2,3,2,2,2,2,11,12,14,3,11.5,11.7,1.5275252316519468,3.3333333333333335,1.5,0,0,0,1
GP,M,18,U,LE3,T,4,4,other,other,reputation,father,1,1,0,0,1,0,0,1,1,1,0,4,2,5,3,4,5,2,8,9,11,3,8.5,8.7,1.5275252316519468,1.6666666666666667,4.0,0,0,1,1
GP,F,19,U,GT3,T,1,1,other,other,course,other,3,3,0,0,0,0,1,1,0,0,1,1,5,5,4,3,5,12,10,10,11,1,10.0,10.0,0.5773502691896257,1.1538461538461537,1.0,0,0,0,1
GP,F,19,U,LE3,A,1,1,other,other,course,other,3,2,2,0,1,0,0,0,1,1,1,5,3,4,1,1,4,2,8,8,9,1,8.0,8.0,0.5773502691896257,3.3333333333333335,1.0,0,1,1,0
GP,F,18,U,GT3,T,2,2,other,other,course,mother,1,1,0,0,1,0,1,1,1,1,1,4,3,5,2,4,5,2,10,10,10,0,10.0,10.0,0.0,1.6666666666666667,2.0,0,0,1,1
GP,F,17,U,GT3,T,2,2,other,other,course,mother,1,2,0,0,1,0,0,1,1,0,1,4,2,2,1,1,3,4,14,13,13,-1,13.5,13.3,0.5773502691896257,2.0,2.0,0,0,1,0
GP,F,17,R,LE3,T,2,2,services,services,course,mother,1,3,0,0,1,0,1,1,1,1,0,3,3,2,2,2,3,0,11,11,10,-1,11.0,11.0,0.5773502691896257,15.0,2.0,0,0,1,1
GP,F,17,U,GT3,T,3,1,services,services,course,father,1,3,0,0,1,0,0,0,1,1,0,3,4,3,2,3,5,0,17,18,17,0,17.5,17.7,0.5773502691896258,15.0,2.0,1,0,1,1
GP,F,17,U,LE3,T,0,2,at_home,at_home,home,father,2,3,0,0,0,0,0,1,1,1,0,3,3,3,2,3,2,0,14,14,15,1,14.0,14.0,0.5773502691896257,15.0,1.0,1,0,0,1
GP,F,18,U,GT3,T,1,1,other,other,home,mother,2,3,0,0,0,0,1,1,1,1,0,4,5,5,1,2,2,0,14,14,14,0,14.0,14.0,0.0,15.0,1.0,0,0,0,0
GP,M,18,U,GT3,T,4,4,other,other,course,mother,1,3,0,0,0,0,1,1,1,1,0,4,3,3,2,2,3,0,13,14,13,0,13.5,13.7,0.5773502691896257,15.0,4.0,0,0,0,1
GP,M,17,U,GT3,T,3,3,other,services,reputation,mother,1,1,0,0,0,0,1,0,1,1,0,4,3,5,3,5,5,0,17,18,17,0,17.5,17.7,0.5773502691896258,5.0,3.0,1,0,0,1
GP,M,17,R,GT3,T,2,2,services,other,course,mother,4,1,0,0,1,0,0,1,1,1,0,4,4,5,5,5,4,2,11,10,10,-1,10.5,10.3,0.5773502691896257,1.6666666666666667,2.0,0,0,1,1
GP,F,17,U,GT3,T,4,4,teacher,services,course,mother,1,3,0,0,1,0,1,1,1,1,0,5,4,4,1,3,4,0,13,12,13,0,12.5,12.299999999999999,0.5773502691896257,15.0,4.0,0,0,1,1
